image_id,file_name
17089,COCO_val2014_000000017089.jpg
17182,COCO_val2014_000000017182.jpg
17350,COCO_val2014_000000017350.jpg
17449,COCO_val2014_000000017449.jpg
17534,COCO_val2014_000000017534.jpg
17756,COCO_val2014_000000017756.jpg
17966,COCO_val2014_000000017966.jpg
18098,COCO_val2014_000000018098.jpg
18149,COCO_val2014_000000018149.jpg
18191,COCO_val2014_000000018191.jpg
18295,COCO_val2014_000000018295.jpg
18462,COCO_val2014_000000018462.jpg
18688,COCO_val2014_000000018688.jpg
18750,COCO_val2014_000000018750.jpg
18837,COCO_val2014_000000018837.jpg
18841,COCO_val2014_000000018841.jpg
18896,COCO_val2014_000000018896.jpg
18918,COCO_val2014_000000018918.jpg
19032,COCO_val2014_000000019032.jpg
19042,COCO_val2014_000000019042.jpg
19559,COCO_val2014_000000019559.jpg
19592,COCO_val2014_000000019592.jpg
19608,COCO_val2014_000000019608.jpg
19624,COCO_val2014_000000019624.jpg
19631,COCO_val2014_000000019631.jpg
19716,COCO_val2014_000000019716.jpg
19904,COCO_val2014_000000019904.jpg
19916,COCO_val2014_000000019916.jpg
19957,COCO_val2014_000000019957.jpg
19974,COCO_val2014_000000019974.jpg
20059,COCO_val2014_000000020059.jpg
20107,COCO_val2014_000000020107.jpg
20111,COCO_val2014_000000020111.jpg
20175,COCO_val2014_000000020175.jpg
20307,COCO_val2014_000000020307.jpg
20333,COCO_val2014_000000020333.jpg
20438,COCO_val2014_000000020438.jpg
20465,COCO_val2014_000000020465.jpg
20487,COCO_val2014_000000020487.jpg
20608,COCO_val2014_000000020608.jpg
20629,COCO_val2014_000000020629.jpg
20641,COCO_val2014_000000020641.jpg
20788,COCO_val2014_000000020788.jpg
20906,COCO_val2014_000000020906.jpg
20908,COCO_val2014_000000020908.jpg
20915,COCO_val2014_000000020915.jpg
20947,COCO_val2014_000000020947.jpg
20965,COCO_val2014_000000020965.jpg
21161,COCO_val2014_000000021161.jpg
21284,COCO_val2014_000000021284.jpg
21604,COCO_val2014_000000021604.jpg
21776,COCO_val2014_000000021776.jpg
21879,COCO_val2014_000000021879.jpg
21905,COCO_val2014_000000021905.jpg
21989,COCO_val2014_000000021989.jpg
22004,COCO_val2014_000000022004.jpg
22090,COCO_val2014_000000022090.jpg
22158,COCO_val2014_000000022158.jpg
22304,COCO_val2014_000000022304.jpg
22382,COCO_val2014_000000022382.jpg
22432,COCO_val2014_000000022432.jpg
22479,COCO_val2014_000000022479.jpg
22649,COCO_val2014_000000022649.jpg
22705,COCO_val2014_000000022705.jpg
22797,COCO_val2014_000000022797.jpg
22850,COCO_val2014_000000022850.jpg
22870,COCO_val2014_000000022870.jpg
22979,COCO_val2014_000000022979.jpg
23117,COCO_val2014_000000023117.jpg
23230,COCO_val2014_000000023230.jpg
23351,COCO_val2014_000000023351.jpg
23369,COCO_val2014_000000023369.jpg
23411,COCO_val2014_000000023411.jpg
23587,COCO_val2014_000000023587.jpg
23623,COCO_val2014_000000023623.jpg
23660,COCO_val2014_000000023660.jpg
23696,COCO_val2014_000000023696.jpg
23807,COCO_val2014_000000023807.jpg
23821,COCO_val2014_000000023821.jpg
23879,COCO_val2014_000000023879.jpg
23937,COCO_val2014_000000023937.jpg
23954,COCO_val2014_000000023954.jpg
24040,COCO_val2014_000000024040.jpg
24385,COCO_val2014_000000024385.jpg
24403,COCO_val2014_000000024403.jpg
24601,COCO_val2014_000000024601.jpg
24851,COCO_val2014_000000024851.jpg
25145,COCO_val2014_000000025145.jpg
25165,COCO_val2014_000000025165.jpg
25191,COCO_val2014_000000025191.jpg
25228,COCO_val2014_000000025228.jpg
25293,COCO_val2014_000000025293.jpg
25378,COCO_val2014_000000025378.jpg
25433,COCO_val2014_000000025433.jpg
25453,COCO_val2014_000000025453.jpg
25595,COCO_val2014_000000025595.jpg
25708,COCO_val2014_000000025708.jpg
25743,COCO_val2014_000000025743.jpg
25986,COCO_val2014_000000025986.jpg
26017,COCO_val2014_000000026017.jpg
26204,COCO_val2014_000000026204.jpg
26226,COCO_val2014_000000026226.jpg
26413,COCO_val2014_000000026413.jpg
26534,COCO_val2014_000000026534.jpg
26547,COCO_val2014_000000026547.jpg
26611,COCO_val2014_000000026611.jpg
26640,COCO_val2014_000000026640.jpg
26654,COCO_val2014_000000026654.jpg
26735,COCO_val2014_000000026735.jpg
26762,COCO_val2014_000000026762.jpg
26992,COCO_val2014_000000026992.jpg
27528,COCO_val2014_000000027528.jpg
27874,COCO_val2014_000000027874.jpg
27897,COCO_val2014_000000027897.jpg
27975,COCO_val2014_000000027975.jpg
28285,COCO_val2014_000000028285.jpg
28452,COCO_val2014_000000028452.jpg
28671,COCO_val2014_000000028671.jpg
28790,COCO_val2014_000000028790.jpg
29094,COCO_val2014_000000029094.jpg
29170,COCO_val2014_000000029170.jpg
29504,COCO_val2014_000000029504.jpg
29563,COCO_val2014_000000029563.jpg
29573,COCO_val2014_000000029573.jpg
29833,COCO_val2014_000000029833.jpg
29852,COCO_val2014_000000029852.jpg
29913,COCO_val2014_000000029913.jpg
30049,COCO_val2014_000000030049.jpg
30080,COCO_val2014_000000030080.jpg
30113,COCO_val2014_000000030113.jpg
30255,COCO_val2014_000000030255.jpg
30448,COCO_val2014_000000030448.jpg
30534,COCO_val2014_000000030534.jpg
30595,COCO_val2014_000000030595.jpg
30657,COCO_val2014_000000030657.jpg
30942,COCO_val2014_000000030942.jpg
31000,COCO_val2014_000000031000.jpg
31164,COCO_val2014_000000031164.jpg
31202,COCO_val2014_000000031202.jpg
31217,COCO_val2014_000000031217.jpg
31255,COCO_val2014_000000031255.jpg
31281,COCO_val2014_000000031281.jpg
31345,COCO_val2014_000000031345.jpg
31390,COCO_val2014_000000031390.jpg
31521,COCO_val2014_000000031521.jpg
31625,COCO_val2014_000000031625.jpg
31660,COCO_val2014_000000031660.jpg
31717,COCO_val2014_000000031717.jpg
31736,COCO_val2014_000000031736.jpg
31745,COCO_val2014_000000031745.jpg
31748,COCO_val2014_000000031748.jpg
31971,COCO_val2014_000000031971.jpg
31984,COCO_val2014_000000031984.jpg
31993,COCO_val2014_000000031993.jpg
32001,COCO_val2014_000000032001.jpg
32054,COCO_val2014_000000032054.jpg
32056,COCO_val2014_000000032056.jpg
32190,COCO_val2014_000000032190.jpg
32203,COCO_val2014_000000032203.jpg
32456,COCO_val2014_000000032456.jpg
32464,COCO_val2014_000000032464.jpg
32524,COCO_val2014_000000032524.jpg
32597,COCO_val2014_000000032597.jpg
32703,COCO_val2014_000000032703.jpg
32760,COCO_val2014_000000032760.jpg
32779,COCO_val2014_000000032779.jpg
32907,COCO_val2014_000000032907.jpg
32932,COCO_val2014_000000032932.jpg
32941,COCO_val2014_000000032941.jpg
33008,COCO_val2014_000000033008.jpg
34020,COCO_val2014_000000034020.jpg
34080,COCO_val2014_000000034080.jpg
34114,COCO_val2014_000000034114.jpg
34234,COCO_val2014_000000034234.jpg
34662,COCO_val2014_000000034662.jpg
34689,COCO_val2014_000000034689.jpg
34786,COCO_val2014_000000034786.jpg
34811,COCO_val2014_000000034811.jpg
34993,COCO_val2014_000000034993.jpg
35049,COCO_val2014_000000035049.jpg
35062,COCO_val2014_000000035062.jpg
35105,COCO_val2014_000000035105.jpg
35146,COCO_val2014_000000035146.jpg
35266,COCO_val2014_000000035266.jpg
35436,COCO_val2014_000000035436.jpg
35526,COCO_val2014_000000035526.jpg
35705,COCO_val2014_000000035705.jpg
35768,COCO_val2014_000000035768.jpg
35827,COCO_val2014_000000035827.jpg
36124,COCO_val2014_000000036124.jpg
36414,COCO_val2014_000000036414.jpg
36450,COCO_val2014_000000036450.jpg
36508,COCO_val2014_000000036508.jpg
36614,COCO_val2014_000000036614.jpg
36660,COCO_val2014_000000036660.jpg
36713,COCO_val2014_000000036713.jpg
36761,COCO_val2014_000000036761.jpg
37322,COCO_val2014_000000037322.jpg
37660,COCO_val2014_000000037660.jpg
38048,COCO_val2014_000000038048.jpg
38083,COCO_val2014_000000038083.jpg
38252,COCO_val2014_000000038252.jpg
38276,COCO_val2014_000000038276.jpg
38294,COCO_val2014_000000038294.jpg
38479,COCO_val2014_000000038479.jpg
38539,COCO_val2014_000000038539.jpg
38540,COCO_val2014_000000038540.jpg
38630,COCO_val2014_000000038630.jpg
38685,COCO_val2014_000000038685.jpg
38837,COCO_val2014_000000038837.jpg
39317,COCO_val2014_000000039317.jpg
39322,COCO_val2014_000000039322.jpg
39480,COCO_val2014_000000039480.jpg
39484,COCO_val2014_000000039484.jpg
39502,COCO_val2014_000000039502.jpg
39512,COCO_val2014_000000039512.jpg
39769,COCO_val2014_000000039769.jpg
39811,COCO_val2014_000000039811.jpg
39828,COCO_val2014_000000039828.jpg
39865,COCO_val2014_000000039865.jpg
39871,COCO_val2014_000000039871.jpg
39914,COCO_val2014_000000039914.jpg
39951,COCO_val2014_000000039951.jpg
40016,COCO_val2014_000000040016.jpg
40109,COCO_val2014_000000040109.jpg
40414,COCO_val2014_000000040414.jpg
40681,COCO_val2014_000000040681.jpg
40821,COCO_val2014_000000040821.jpg
40839,COCO_val2014_000000040839.jpg
41110,COCO_val2014_000000041110.jpg
41276,COCO_val2014_000000041276.jpg
41322,COCO_val2014_000000041322.jpg
41875,COCO_val2014_000000041875.jpg
41899,COCO_val2014_000000041899.jpg
42070,COCO_val2014_000000042070.jpg
42182,COCO_val2014_000000042182.jpg
42190,COCO_val2014_000000042190.jpg
42406,COCO_val2014_000000042406.jpg
42413,COCO_val2014_000000042413.jpg
42528,COCO_val2014_000000042528.jpg
42779,COCO_val2014_000000042779.jpg
42856,COCO_val2014_000000042856.jpg
42956,COCO_val2014_000000042956.jpg
43202,COCO_val2014_000000043202.jpg
43261,COCO_val2014_000000043261.jpg
43448,COCO_val2014_000000043448.jpg
43561,COCO_val2014_000000043561.jpg
43585,COCO_val2014_000000043585.jpg
43605,COCO_val2014_000000043605.jpg
43610,COCO_val2014_000000043610.jpg
43613,COCO_val2014_000000043613.jpg
43670,COCO_val2014_000000043670.jpg
43678,COCO_val2014_000000043678.jpg
44054,COCO_val2014_000000044054.jpg
44136,COCO_val2014_000000044136.jpg
44195,COCO_val2014_000000044195.jpg
44269,COCO_val2014_000000044269.jpg
44352,COCO_val2014_000000044352.jpg
44520,COCO_val2014_000000044520.jpg
44723,COCO_val2014_000000044723.jpg
44964,COCO_val2014_000000044964.jpg
45053,COCO_val2014_000000045053.jpg
45057,COCO_val2014_000000045057.jpg
45175,COCO_val2014_000000045175.jpg
45392,COCO_val2014_000000045392.jpg
45404,COCO_val2014_000000045404.jpg
45433,COCO_val2014_000000045433.jpg
45463,COCO_val2014_000000045463.jpg
45516,COCO_val2014_000000045516.jpg
45627,COCO_val2014_000000045627.jpg
45655,COCO_val2014_000000045655.jpg
45746,COCO_val2014_000000045746.jpg
45835,COCO_val2014_000000045835.jpg
45962,COCO_val2014_000000045962.jpg
45976,COCO_val2014_000000045976.jpg
46463,COCO_val2014_000000046463.jpg
46812,COCO_val2014_000000046812.jpg
46924,COCO_val2014_000000046924.jpg
47010,COCO_val2014_000000047010.jpg
47361,COCO_val2014_000000047361.jpg
47395,COCO_val2014_000000047395.jpg
47559,COCO_val2014_000000047559.jpg
47571,COCO_val2014_000000047571.jpg
47769,COCO_val2014_000000047769.jpg
47781,COCO_val2014_000000047781.jpg
47801,COCO_val2014_000000047801.jpg
47882,COCO_val2014_000000047882.jpg
48014,COCO_val2014_000000048014.jpg
48044,COCO_val2014_000000048044.jpg
48129,COCO_val2014_000000048129.jpg
48153,COCO_val2014_000000048153.jpg
48268,COCO_val2014_000000048268.jpg
48546,COCO_val2014_000000048546.jpg
48554,COCO_val2014_000000048554.jpg
48917,COCO_val2014_000000048917.jpg
49115,COCO_val2014_000000049115.jpg
49190,COCO_val2014_000000049190.jpg
49255,COCO_val2014_000000049255.jpg
49444,COCO_val2014_000000049444.jpg
49648,COCO_val2014_000000049648.jpg
49881,COCO_val2014_000000049881.jpg
50117,COCO_val2014_000000050117.jpg
50125,COCO_val2014_000000050125.jpg
50148,COCO_val2014_000000050148.jpg
50306,COCO_val2014_000000050306.jpg
50392,COCO_val2014_000000050392.jpg
50493,COCO_val2014_000000050493.jpg
50638,COCO_val2014_000000050638.jpg
50713,COCO_val2014_000000050713.jpg
50811,COCO_val2014_000000050811.jpg
50926,COCO_val2014_000000050926.jpg
50960,COCO_val2014_000000050960.jpg
50975,COCO_val2014_000000050975.jpg
51605,COCO_val2014_000000051605.jpg
51702,COCO_val2014_000000051702.jpg
51801,COCO_val2014_000000051801.jpg
51844,COCO_val2014_000000051844.jpg
52005,COCO_val2014_000000052005.jpg
52020,COCO_val2014_000000052020.jpg
52322,COCO_val2014_000000052322.jpg
52664,COCO_val2014_000000052664.jpg
52891,COCO_val2014_000000052891.jpg
52952,COCO_val2014_000000052952.jpg
53081,COCO_val2014_000000053081.jpg
53145,COCO_val2014_000000053145.jpg
53457,COCO_val2014_000000053457.jpg
53580,COCO_val2014_000000053580.jpg
53629,COCO_val2014_000000053629.jpg
53635,COCO_val2014_000000053635.jpg
53642,COCO_val2014_000000053642.jpg
53697,COCO_val2014_000000053697.jpg
53754,COCO_val2014_000000053754.jpg
53907,COCO_val2014_000000053907.jpg
53919,COCO_val2014_000000053919.jpg
53990,COCO_val2014_000000053990.jpg
54252,COCO_val2014_000000054252.jpg
54264,COCO_val2014_000000054264.jpg
54340,COCO_val2014_000000054340.jpg
54344,COCO_val2014_000000054344.jpg
54540,COCO_val2014_000000054540.jpg
54759,COCO_val2014_000000054759.jpg
54899,COCO_val2014_000000054899.jpg
54909,COCO_val2014_000000054909.jpg
54924,COCO_val2014_000000054924.jpg
54931,COCO_val2014_000000054931.jpg
54959,COCO_val2014_000000054959.jpg
54967,COCO_val2014_000000054967.jpg
55059,COCO_val2014_000000055059.jpg
55072,COCO_val2014_000000055072.jpg
55077,COCO_val2014_000000055077.jpg
55772,COCO_val2014_000000055772.jpg
55950,COCO_val2014_000000055950.jpg
55981,COCO_val2014_000000055981.jpg
56267,COCO_val2014_000000056267.jpg
56545,COCO_val2014_000000056545.jpg
56580,COCO_val2014_000000056580.jpg
56624,COCO_val2014_000000056624.jpg
56684,COCO_val2014_000000056684.jpg
56752,COCO_val2014_000000056752.jpg
56768,COCO_val2014_000000056768.jpg
56960,COCO_val2014_000000056960.jpg
57124,COCO_val2014_000000057124.jpg
57353,COCO_val2014_000000057353.jpg
57403,COCO_val2014_000000057403.jpg
57424,COCO_val2014_000000057424.jpg
58029,COCO_val2014_000000058029.jpg
58223,COCO_val2014_000000058223.jpg
58329,COCO_val2014_000000058329.jpg
58364,COCO_val2014_000000058364.jpg
58384,COCO_val2014_000000058384.jpg
58462,COCO_val2014_000000058462.jpg
58522,COCO_val2014_000000058522.jpg
58614,COCO_val2014_000000058614.jpg
58754,COCO_val2014_000000058754.jpg
58933,COCO_val2014_000000058933.jpg
59022,COCO_val2014_000000059022.jpg
59108,COCO_val2014_000000059108.jpg
59152,COCO_val2014_000000059152.jpg
59171,COCO_val2014_000000059171.jpg
59393,COCO_val2014_000000059393.jpg
59458,COCO_val2014_000000059458.jpg
59774,COCO_val2014_000000059774.jpg
60340,COCO_val2014_000000060340.jpg
60449,COCO_val2014_000000060449.jpg
60529,COCO_val2014_000000060529.jpg
60623,COCO_val2014_000000060623.jpg
60687,COCO_val2014_000000060687.jpg
60704,COCO_val2014_000000060704.jpg
60988,COCO_val2014_000000060988.jpg
61315,COCO_val2014_000000061315.jpg
61624,COCO_val2014_000000061624.jpg
61647,COCO_val2014_000000061647.jpg
61693,COCO_val2014_000000061693.jpg
62089,COCO_val2014_000000062089.jpg
62154,COCO_val2014_000000062154.jpg
62298,COCO_val2014_000000062298.jpg
62311,COCO_val2014_000000062311.jpg
62510,COCO_val2014_000000062510.jpg
62549,COCO_val2014_000000062549.jpg
62566,COCO_val2014_000000062566.jpg
62985,COCO_val2014_000000062985.jpg
63040,COCO_val2014_000000063040.jpg
63231,COCO_val2014_000000063231.jpg
63950,COCO_val2014_000000063950.jpg
63970,COCO_val2014_000000063970.jpg
64015,COCO_val2014_000000064015.jpg
64030,COCO_val2014_000000064030.jpg
64150,COCO_val2014_000000064150.jpg
64152,COCO_val2014_000000064152.jpg
64155,COCO_val2014_000000064155.jpg
64307,COCO_val2014_000000064307.jpg
64332,COCO_val2014_000000064332.jpg
64523,COCO_val2014_000000064523.jpg
64574,COCO_val2014_000000064574.jpg
64693,COCO_val2014_000000064693.jpg
64718,COCO_val2014_000000064718.jpg
64760,COCO_val2014_000000064760.jpg
64779,COCO_val2014_000000064779.jpg
64859,COCO_val2014_000000064859.jpg
65001,COCO_val2014_000000065001.jpg
65433,COCO_val2014_000000065433.jpg
65485,COCO_val2014_000000065485.jpg
65741,COCO_val2014_000000065741.jpg
65942,COCO_val2014_000000065942.jpg
66011,COCO_val2014_000000066011.jpg
66046,COCO_val2014_000000066046.jpg
66172,COCO_val2014_000000066172.jpg
66355,COCO_val2014_000000066355.jpg
66519,COCO_val2014_000000066519.jpg
67075,COCO_val2014_000000067075.jpg
67122,COCO_val2014_000000067122.jpg
67213,COCO_val2014_000000067213.jpg
67252,COCO_val2014_000000067252.jpg
67255,COCO_val2014_000000067255.jpg
67422,COCO_val2014_000000067422.jpg
67686,COCO_val2014_000000067686.jpg
67757,COCO_val2014_000000067757.jpg
67868,COCO_val2014_000000067868.jpg
68036,COCO_val2014_000000068036.jpg
68155,COCO_val2014_000000068155.jpg
68162,COCO_val2014_000000068162.jpg
68204,COCO_val2014_000000068204.jpg
68217,COCO_val2014_000000068217.jpg
68257,COCO_val2014_000000068257.jpg
68331,COCO_val2014_000000068331.jpg
68765,COCO_val2014_000000068765.jpg
68771,COCO_val2014_000000068771.jpg
68933,COCO_val2014_000000068933.jpg
69021,COCO_val2014_000000069021.jpg
69340,COCO_val2014_000000069340.jpg
69494,COCO_val2014_000000069494.jpg
69698,COCO_val2014_000000069698.jpg
70134,COCO_val2014_000000070134.jpg
70280,COCO_val2014_000000070280.jpg
70351,COCO_val2014_000000070351.jpg
70471,COCO_val2014_000000070471.jpg
70589,COCO_val2014_000000070589.jpg
70675,COCO_val2014_000000070675.jpg
70774,COCO_val2014_000000070774.jpg
71023,COCO_val2014_000000071023.jpg
71171,COCO_val2014_000000071171.jpg
71226,COCO_val2014_000000071226.jpg
71345,COCO_val2014_000000071345.jpg
71357,COCO_val2014_000000071357.jpg
71495,COCO_val2014_000000071495.jpg
71563,COCO_val2014_000000071563.jpg
71687,COCO_val2014_000000071687.jpg
71727,COCO_val2014_000000071727.jpg
71737,COCO_val2014_000000071737.jpg
71815,COCO_val2014_000000071815.jpg
71914,COCO_val2014_000000071914.jpg
71988,COCO_val2014_000000071988.jpg
72275,COCO_val2014_000000072275.jpg
72582,COCO_val2014_000000072582.jpg
72810,COCO_val2014_000000072810.jpg
72813,COCO_val2014_000000072813.jpg
72989,COCO_val2014_000000072989.jpg
73009,COCO_val2014_000000073009.jpg
73118,COCO_val2014_000000073118.jpg
73201,COCO_val2014_000000073201.jpg
73326,COCO_val2014_000000073326.jpg
73536,COCO_val2014_000000073536.jpg
73973,COCO_val2014_000000073973.jpg
74000,COCO_val2014_000000074000.jpg
74058,COCO_val2014_000000074058.jpg
74096,COCO_val2014_000000074096.jpg
74124,COCO_val2014_000000074124.jpg
74241,COCO_val2014_000000074241.jpg
74280,COCO_val2014_000000074280.jpg
74309,COCO_val2014_000000074309.jpg
74332,COCO_val2014_000000074332.jpg
74457,COCO_val2014_000000074457.jpg
74465,COCO_val2014_000000074465.jpg
74573,COCO_val2014_000000074573.jpg
74617,COCO_val2014_000000074617.jpg
74638,COCO_val2014_000000074638.jpg
74646,COCO_val2014_000000074646.jpg
74656,COCO_val2014_000000074656.jpg
74743,COCO_val2014_000000074743.jpg
74787,COCO_val2014_000000074787.jpg
75183,COCO_val2014_000000075183.jpg
75563,COCO_val2014_000000075563.jpg
75591,COCO_val2014_000000075591.jpg
75612,COCO_val2014_000000075612.jpg
75748,COCO_val2014_000000075748.jpg
75760,COCO_val2014_000000075760.jpg
75976,COCO_val2014_000000075976.jpg
76082,COCO_val2014_000000076082.jpg
76329,COCO_val2014_000000076329.jpg
76334,COCO_val2014_000000076334.jpg
76468,COCO_val2014_000000076468.jpg
76513,COCO_val2014_000000076513.jpg
76547,COCO_val2014_000000076547.jpg
76738,COCO_val2014_000000076738.jpg
76844,COCO_val2014_000000076844.jpg
76918,COCO_val2014_000000076918.jpg
77172,COCO_val2014_000000077172.jpg
77270,COCO_val2014_000000077270.jpg
77405,COCO_val2014_000000077405.jpg
77595,COCO_val2014_000000077595.jpg
77660,COCO_val2014_000000077660.jpg
78170,COCO_val2014_000000078170.jpg
78188,COCO_val2014_000000078188.jpg
78313,COCO_val2014_000000078313.jpg
78426,COCO_val2014_000000078426.jpg
78696,COCO_val2014_000000078696.jpg
78858,COCO_val2014_000000078858.jpg
78871,COCO_val2014_000000078871.jpg
78982,COCO_val2014_000000078982.jpg
79369,COCO_val2014_000000079369.jpg
79392,COCO_val2014_000000079392.jpg
